NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_name,class_no
425.0,178.0,0.772576630115509,448.0,178.0,0.6836357712745667,396.0,175.0,0.8775782585144043,476.0,240.0,0.8752665519714355,356.0,242.0,0.8005574345588684,543.0,365.0,0.9200797080993652,266.0,343.0,0.7296253442764282,560.0,564.0,0.7482509613037109,236.0,544.0,0.9554240107536316,503.0,378.0,0.781667947769165,321.0,379.0,0.7259902954101562,475.0,677.0,0.825242280960083,317.0,673.0,0.8613264560699463,606.0,712.0,0.8727499842643738,216.0,737.0,0.7221041321754456,570.0,1046.0,0.7425459027290344,210.0,1051.0,0.9029238820075989,end,1
259.0,86.0,0.7549967169761658,280.0,77.0,0.8069826364517212,246.0,76.0,0.8178664445877075,302.0,108.0,0.6589846611022949,223.0,102.0,0.6301428079605103,352.0,200.0,0.8949726819992065,173.0,201.0,0.9405002593994141,402.0,327.0,0.9491879940032959,117.0,324.0,0.8462215662002563,417.0,218.0,0.7714381814002991,101.0,216.0,0.7633054256439209,308.0,412.0,0.8842581510543823,209.0,408.0,0.8934828639030457,397.0,459.0,0.9014134407043457,119.0,461.0,0.8262525200843811,401.0,698.0,0.7072837948799133,121.0,691.0,0.7804815769195557,end,1
189.0,104.0,0.8474966287612915,205.0,95.0,0.7868045568466187,189.0,96.0,0.8426225185394287,247.0,109.0,0.8796201944351196,210.0,105.0,0.7042942047119141,309.0,197.0,0.8888016939163208,147.0,190.0,0.9575948715209961,327.0,326.0,0.6013162136077881,114.0,318.0,0.857180118560791,275.0,226.0,0.8365426659584045,180.0,223.0,0.8219605088233948,262.0,377.0,0.8040575981140137,182.0,374.0,0.8250705003738403,346.0,373.0,0.9315213561058044,114.0,357.0,0.8113405704498291,318.0,576.0,0.8771350979804993,115.0,566.0,0.8310579061508179,end,1
199.0,56.0,0.8518190383911133,216.0,53.0,0.8488082885742188,186.0,50.0,0.9267137050628662,235.0,85.0,0.8858335614204407,166.0,78.0,0.8311404585838318,280.0,161.0,0.9651071429252625,112.0,149.0,0.9623229503631592,302.0,288.0,0.8887771368026733,73.0,275.0,0.9452835917472839,242.0,183.0,0.8366949558258057,149.0,173.0,0.7835170030593872,225.0,338.0,0.7137142419815063,146.0,334.0,0.856453537940979,290.0,314.0,0.7678467631340027,83.0,307.0,0.9073488116264343,282.0,526.0,0.8714401721954346,87.0,511.0,0.7275072336196899,end,1
296.0,101.0,0.8718553781509399,312.0,92.0,0.9115882515907288,281.0,91.0,0.9205467104911804,329.0,116.0,0.8665648698806763,259.0,114.0,0.7369425892829895,367.0,187.0,0.9191993474960327,216.0,189.0,0.7569748163223267,428.0,273.0,0.9576287269592285,152.0,269.0,0.8824934363365173,498.0,209.0,0.5911434888839722,77.0,212.0,0.842652440071106,333.0,373.0,0.8888327479362488,245.0,370.0,0.8480123281478882,429.0,373.0,0.8294646143913269,169.0,377.0,0.8956263661384583,415.0,560.0,0.7553403377532959,182.0,563.0,0.7247316837310791,end,1
286.0,69.0,0.7941188812255859,303.0,66.0,0.6845186948776245,273.0,66.0,0.7528389096260071,322.0,100.0,0.7593458294868469,254.0,96.0,0.8515769243240356,362.0,171.0,0.9159467220306396,211.0,172.0,0.9218500256538391,415.0,279.0,0.8919896483421326,162.0,276.0,0.9048787951469421,448.0,182.0,0.820888102054596,121.0,192.0,0.6880108118057251,334.0,358.0,0.882064938545227,243.0,356.0,0.8273544311523438,422.0,377.0,0.9029491543769836,167.0,382.0,0.8066335916519165,410.0,571.0,0.5281503200531006,174.0,568.0,0.8747734427452087,end,1
286.0,69.0,0.7941188812255859,303.0,66.0,0.6845186948776245,273.0,66.0,0.7528389096260071,322.0,100.0,0.7593458294868469,254.0,96.0,0.8515769243240356,362.0,171.0,0.9159467220306396,211.0,172.0,0.9218500256538391,415.0,279.0,0.8919896483421326,162.0,276.0,0.9048787951469421,448.0,182.0,0.820888102054596,121.0,192.0,0.6880108118057251,334.0,358.0,0.882064938545227,243.0,356.0,0.8273544311523438,422.0,377.0,0.9029491543769836,167.0,382.0,0.8066335916519165,410.0,571.0,0.5281503200531006,174.0,568.0,0.8747734427452087,end,1
209.0,72.0,0.818889319896698,222.0,63.0,0.7288858890533447,195.0,63.0,0.8728120923042297,241.0,84.0,0.6307681798934937,180.0,85.0,0.6696637868881226,277.0,162.0,0.9488431811332703,137.0,160.0,0.8601539134979248,271.0,285.0,0.6242687106132507,133.0,280.0,0.8897120356559753,246.0,201.0,0.7309644222259521,167.0,184.0,0.6619765758514404,235.0,331.0,0.6118465662002563,168.0,331.0,0.818752646446228,296.0,327.0,0.8998818397521973,110.0,322.0,0.9043319821357727,296.0,500.0,0.8352382183074951,109.0,500.0,0.817936360836029,end,1
198.0,86.0,0.8536790609359741,216.0,77.0,0.8116849660873413,199.0,77.0,0.8738648891448975,257.0,97.0,0.8697190880775452,214.0,87.0,0.6153911352157593,312.0,187.0,0.9396147727966309,150.0,173.0,0.9422035217285156,329.0,312.0,0.831067681312561,114.0,295.0,0.9705036282539368,276.0,206.0,0.9158806204795837,184.0,204.0,0.7276919484138489,261.0,366.0,0.8408045172691345,183.0,363.0,0.8739309310913086,335.0,375.0,0.9258898496627808,117.0,366.0,0.937305748462677,317.0,579.0,0.8201867938041687,116.0,571.0,0.7578321099281311,end,1
252.0,255.0,0.8302304744720459,266.0,248.0,0.7860937118530273,239.0,248.0,0.8253305554389954,286.0,272.0,0.822152316570282,223.0,269.0,0.9037861227989197,321.0,344.0,0.8576375246047974,182.0,336.0,0.7776663303375244,329.0,457.0,0.816361665725708,157.0,458.0,0.6709467172622681,294.0,387.0,0.7236475944519043,206.0,396.0,0.7539691925048828,284.0,513.0,0.6313910484313965,216.0,513.0,0.8039472699165344,350.0,485.0,0.6969265937805176,148.0,489.0,0.8432694673538208,337.0,643.0,0.8159996271133423,163.0,644.0,0.8372259736061096,end,1
288.0,89.0,0.8159241676330566,303.0,87.0,0.850921094417572,274.0,85.0,0.8262329697608948,321.0,118.0,0.5810844898223877,255.0,116.0,0.7802336812019348,360.0,189.0,0.9398502111434937,208.0,188.0,0.9142333269119263,413.0,296.0,0.9553924202919006,162.0,289.0,0.9354780316352844,445.0,203.0,0.7873374223709106,119.0,213.0,0.7982163429260254,332.0,373.0,0.913585901260376,241.0,371.0,0.8789870738983154,418.0,406.0,0.8930590152740479,166.0,408.0,0.7893812656402588,408.0,595.0,0.7653534412384033,170.0,598.0,0.7932260632514954,end,1
209.0,70.0,0.5566539764404297,223.0,66.0,0.8104206323623657,196.0,66.0,0.7438277006149292,243.0,95.0,0.8535149097442627,183.0,92.0,0.7974698543548584,279.0,164.0,0.8722422122955322,144.0,163.0,0.8453123569488525,283.0,278.0,0.6464669704437256,129.0,276.0,0.9293542504310608,248.0,191.0,0.6217035055160522,169.0,181.0,0.6205708384513855,242.0,331.0,0.5954879522323608,173.0,332.0,0.8462049961090088,300.0,333.0,0.6904461979866028,112.0,328.0,0.8277623653411865,303.0,502.0,0.7362337112426758,114.0,506.0,0.7879781126976013,end,1
288.0,63.0,0.811855673789978,304.0,60.0,0.9168122410774231,274.0,59.0,0.8423736095428467,323.0,91.0,0.844542384147644,253.0,88.0,0.8442691564559937,363.0,162.0,0.8885024189949036,208.0,164.0,0.9738184213638306,425.0,247.0,0.9465594291687012,148.0,243.0,0.9748791456222534,491.0,180.0,0.8111048936843872,81.0,185.0,0.6157209873199463,331.0,342.0,0.9156137108802795,246.0,339.0,0.8611866235733032,414.0,359.0,0.921579122543335,172.0,359.0,0.9213435649871826,414.0,556.0,0.773654580116272,180.0,550.0,0.5711016654968262,end,1
215.0,199.0,0.4630133807659149,230.0,188.0,0.7984359860420227,200.0,189.0,0.8075087070465088,249.0,205.0,0.8287299871444702,184.0,206.0,0.7995582818984985,285.0,286.0,0.8839645385742188,139.0,276.0,0.9148858189582825,265.0,409.0,0.3356451094150543,139.0,403.0,0.5852751731872559,248.0,314.0,0.556241512298584,171.0,309.0,0.659444272518158,240.0,459.0,0.706125020980835,168.0,460.0,0.8533887267112732,330.0,419.0,0.8281939625740051,96.0,431.0,0.7329796552658081,305.0,602.0,0.9355432987213135,116.0,603.0,0.9149717092514038,end,1
210.0,88.0,0.7773869633674622,227.0,85.0,0.7257722020149231,195.0,84.0,0.7496340274810791,250.0,120.0,0.7924168109893799,175.0,119.0,0.740166425704956,296.0,200.0,0.915291428565979,122.0,199.0,0.9391750693321228,312.0,341.0,0.6564043760299683,96.0,341.0,0.9251483082771301,260.0,254.0,0.8003565073013306,155.0,263.0,0.849061906337738,243.0,394.0,0.6812896728515625,164.0,391.0,0.7695424556732178,318.0,374.0,0.7508960962295532,95.0,375.0,0.9123461246490479,312.0,567.0,0.73403400182724,102.0,565.0,0.8290884494781494,end,1
206.0,92.0,0.7439968585968018,222.0,85.0,0.7243638038635254,194.0,82.0,0.863508403301239,240.0,107.0,0.6916603446006775,175.0,99.0,0.8496281504631042,285.0,172.0,0.8809403777122498,128.0,168.0,0.9288172721862793,306.0,296.0,0.8381021022796631,88.0,290.0,0.911238968372345,251.0,206.0,0.8525792360305786,156.0,212.0,0.8567777872085571,238.0,362.0,0.7105534672737122,160.0,360.0,0.8539191484451294,305.0,333.0,0.7592043280601501,102.0,319.0,0.9031990170478821,300.0,542.0,0.647274374961853,99.0,526.0,0.8030481338500977,end,1
199.0,56.0,0.8518190383911133,216.0,53.0,0.8488082885742188,186.0,50.0,0.9267137050628662,235.0,85.0,0.8858335614204407,166.0,78.0,0.8311404585838318,280.0,161.0,0.9651071429252625,112.0,149.0,0.9623229503631592,302.0,288.0,0.8887771368026733,73.0,275.0,0.9452835917472839,242.0,183.0,0.8366949558258057,149.0,173.0,0.7835170030593872,225.0,338.0,0.7137142419815063,146.0,334.0,0.856453537940979,290.0,314.0,0.7678467631340027,83.0,307.0,0.9073488116264343,282.0,526.0,0.8714401721954346,87.0,511.0,0.7275072336196899,end,1
270.0,70.0,0.8190450668334961,287.0,65.0,0.4004375636577606,254.0,66.0,0.6456987857818604,310.0,102.0,0.74659264087677,232.0,102.0,0.8197345733642578,360.0,190.0,0.853205680847168,182.0,182.0,0.9010000824928284,372.0,336.0,0.8293530941009521,159.0,328.0,0.93111652135849,324.0,250.0,0.6919991970062256,214.0,250.0,0.8446612358093262,306.0,383.0,0.8127949237823486,218.0,380.0,0.8632236123085022,380.0,397.0,0.8702557682991028,153.0,403.0,0.9447689652442932,374.0,591.0,0.8805656433105469,159.0,595.0,0.9033455848693848,end,1
220.0,94.0,0.7644777894020081,238.0,86.0,0.7772452235221863,206.0,87.0,0.8548858165740967,269.0,114.0,0.8683847188949585,194.0,110.0,0.5776444673538208,320.0,199.0,0.9011871218681335,146.0,193.0,0.9639647006988525,333.0,337.0,0.8405110836029053,119.0,333.0,0.9149587750434875,284.0,247.0,0.8777263760566711,180.0,249.0,0.8065385818481445,266.0,392.0,0.5659286975860596,189.0,392.0,0.8602929711341858,336.0,380.0,0.9277759194374084,110.0,375.0,0.9116820693016052,332.0,578.0,0.8086166381835938,117.0,575.0,0.8501960039138794,end,1
259.0,65.0,0.662805438041687,278.0,62.0,0.8801250457763672,245.0,61.0,0.8645738363265991,300.0,101.0,0.7769057154655457,222.0,95.0,0.8508648872375488,345.0,186.0,0.8543897867202759,171.0,188.0,0.9565951228141785,395.0,312.0,0.953267514705658,119.0,311.0,0.9393636584281921,431.0,206.0,0.7653687000274658,80.0,216.0,0.5979248285293579,307.0,407.0,0.8880065679550171,206.0,405.0,0.8607583045959473,417.0,443.0,0.8791770935058594,117.0,446.0,0.8632373809814453,403.0,678.0,0.8127663731575012,129.0,679.0,0.8728880286216736,end,1
259.0,86.0,0.7549967169761658,280.0,77.0,0.8069826364517212,246.0,76.0,0.8178664445877075,302.0,108.0,0.6589846611022949,223.0,102.0,0.6301428079605103,352.0,200.0,0.8949726819992065,173.0,201.0,0.9405002593994141,402.0,327.0,0.9491879940032959,117.0,324.0,0.8462215662002563,417.0,218.0,0.7714381814002991,101.0,216.0,0.7633054256439209,308.0,412.0,0.8842581510543823,209.0,408.0,0.8934828639030457,397.0,459.0,0.9014134407043457,119.0,461.0,0.8262525200843811,401.0,698.0,0.7072837948799133,121.0,691.0,0.7804815769195557,end,1
270.0,70.0,0.8190450668334961,287.0,65.0,0.4004375636577606,254.0,66.0,0.6456987857818604,310.0,102.0,0.74659264087677,232.0,102.0,0.8197345733642578,360.0,190.0,0.853205680847168,182.0,182.0,0.9010000824928284,372.0,336.0,0.8293530941009521,159.0,328.0,0.93111652135849,324.0,250.0,0.6919991970062256,214.0,250.0,0.8446612358093262,306.0,383.0,0.8127949237823486,218.0,380.0,0.8632236123085022,380.0,397.0,0.8702557682991028,153.0,403.0,0.9447689652442932,374.0,591.0,0.8805656433105469,159.0,595.0,0.9033455848693848,end,1
230.0,76.0,0.5805522203445435,248.0,68.0,0.7224811315536499,214.0,67.0,0.8612411618232727,270.0,97.0,0.659978985786438,187.0,97.0,0.8691762089729309,313.0,187.0,0.9050740599632263,140.0,193.0,0.9435071349143982,365.0,311.0,0.9334895014762878,86.0,311.0,0.8935911655426025,402.0,206.0,0.7490830421447754,42.0,211.0,0.8878962993621826,277.0,420.0,0.9089738130569458,178.0,416.0,0.8492083549499512,388.0,437.0,0.9438612461090088,77.0,444.0,0.9270922541618347,373.0,679.0,0.8114324808120728,97.0,679.0,0.8935235738754272,end,1
237.0,101.0,0.7891274094581604,251.0,95.0,0.6494351625442505,225.0,95.0,0.6319365501403809,270.0,122.0,0.7627273201942444,209.0,123.0,0.7110441327095032,308.0,189.0,0.8093913793563843,166.0,187.0,0.8628116846084595,318.0,301.0,0.8354276418685913,145.0,298.0,0.895869791507721,278.0,231.0,0.758480429649353,190.0,240.0,0.8367880582809448,267.0,355.0,0.8209166526794434,197.0,352.0,0.8548514246940613,320.0,340.0,0.871634840965271,143.0,338.0,0.8851698637008667,320.0,496.0,0.7829364538192749,146.0,492.0,0.9177098274230957,end,1
258.0,68.0,0.8639394044876099,277.0,63.0,0.8237006664276123,242.0,64.0,0.879367470741272,300.0,97.0,0.8190552592277527,221.0,97.0,0.8868890404701233,343.0,185.0,0.8623415231704712,170.0,186.0,0.9337013363838196,392.0,310.0,0.9559480547904968,118.0,305.0,0.9668973088264465,430.0,206.0,0.7809621095657349,79.0,209.0,0.6224693655967712,300.0,402.0,0.8826934099197388,201.0,400.0,0.8976964950561523,408.0,437.0,0.8800519108772278,118.0,442.0,0.9446192383766174,399.0,675.0,0.7478928565979004,126.0,667.0,0.6717677116394043,end,1
212.0,67.0,0.6513564586639404,229.0,63.0,0.817835807800293,199.0,63.0,0.7930452823638916,250.0,93.0,0.8367995619773865,187.0,90.0,0.8272921442985535,288.0,165.0,0.900894820690155,147.0,162.0,0.8518333435058594,284.0,282.0,0.7592081427574158,136.0,279.0,0.9374977946281433,252.0,190.0,0.4725255072116852,175.0,175.0,0.7737189531326294,250.0,338.0,0.6639165878295898,178.0,337.0,0.8486322164535522,310.0,355.0,0.907396674156189,107.0,349.0,0.8396004438400269,308.0,519.0,0.8792626261711121,116.0,526.0,0.7774659395217896,end,1
192.0,92.0,0.8245335817337036,209.0,85.0,0.8326191306114197,195.0,85.0,0.7255542278289795,250.0,103.0,0.8878241777420044,216.0,97.0,0.6578788161277771,305.0,188.0,0.9264091849327087,151.0,178.0,0.9096906781196594,326.0,312.0,0.8590482473373413,120.0,301.0,0.9597620964050293,273.0,212.0,0.9085463285446167,183.0,210.0,0.7568038105964661,258.0,364.0,0.8778355717658997,184.0,362.0,0.8711433410644531,331.0,388.0,0.9136905670166016,124.0,379.0,0.8259108662605286,321.0,594.0,0.7328261137008667,117.0,584.0,0.8944068551063538,end,1
258.0,111.0,0.747861385345459,278.0,106.0,0.7719359993934631,245.0,103.0,0.8454078435897827,302.0,143.0,0.8089587688446045,223.0,134.0,0.6815444827079773,342.0,231.0,0.8978057503700256,170.0,233.0,0.8586819171905518,401.0,358.0,0.9475773572921753,126.0,356.0,0.884675145149231,411.0,248.0,0.5288076400756836,102.0,256.0,0.7856601476669312,307.0,446.0,0.8668496012687683,212.0,442.0,0.8639249205589294,378.0,490.0,0.9272641539573669,141.0,498.0,0.8585705757141113,367.0,725.0,0.8946972489356995,158.0,710.0,0.7960766553878784,end,1
252.0,255.0,0.8302304744720459,266.0,248.0,0.7860937118530273,239.0,248.0,0.8253305554389954,286.0,272.0,0.822152316570282,223.0,269.0,0.9037861227989197,321.0,344.0,0.8576375246047974,182.0,336.0,0.7776663303375244,329.0,457.0,0.816361665725708,157.0,458.0,0.6709467172622681,294.0,387.0,0.7236475944519043,206.0,396.0,0.7539691925048828,284.0,513.0,0.6313910484313965,216.0,513.0,0.8039472699165344,350.0,485.0,0.6969265937805176,148.0,489.0,0.8432694673538208,337.0,643.0,0.8159996271133423,163.0,644.0,0.8372259736061096,end,1
212.0,72.0,0.8028491139411926,227.0,65.0,0.8422142267227173,200.0,67.0,0.7391797304153442,251.0,95.0,0.6718948483467102,188.0,95.0,0.7611496448516846,291.0,176.0,0.9098581075668335,146.0,168.0,0.8815146684646606,277.0,297.0,0.6230359673500061,139.0,296.0,0.8996739387512207,255.0,199.0,0.5849517583847046,173.0,187.0,0.7002056837081909,247.0,340.0,0.7962065935134888,173.0,338.0,0.822781503200531,314.0,358.0,0.6780692338943481,108.0,353.0,0.8654448986053467,304.0,529.0,0.6528672575950623,116.0,534.0,0.8669396042823792,end,1
285.0,59.0,0.8717062473297119,301.0,56.0,0.7583628296852112,272.0,55.0,0.7614573240280151,321.0,89.0,0.8371753692626953,252.0,84.0,0.799687385559082,362.0,163.0,0.8945911526679993,206.0,159.0,0.9305745363235474,410.0,273.0,0.8345869779586792,150.0,263.0,0.8409073948860168,449.0,177.0,0.613121509552002,119.0,178.0,0.8359614014625549,327.0,344.0,0.9053137898445129,236.0,342.0,0.8762922286987305,416.0,364.0,0.8627286553382874,164.0,369.0,0.9374446868896484,406.0,557.0,0.5800002813339233,169.0,557.0,0.7007347345352173,end,1
227.0,46.0,0.6070593595504761,245.0,47.0,0.6842480897903442,214.0,45.0,0.8670284152030945,263.0,87.0,0.7538546919822693,194.0,80.0,0.6556975245475769,304.0,161.0,0.9380131959915161,135.0,139.0,0.9443300366401672,314.0,289.0,0.8704836368560791,98.0,262.0,0.9686462879180908,268.0,177.0,0.8680015802383423,171.0,169.0,0.8470306992530823,250.0,324.0,0.8233217000961304,165.0,322.0,0.8678184747695923,329.0,361.0,0.9268050789833069,100.0,350.0,0.6973821520805359,302.0,563.0,0.7911512851715088,100.0,554.0,0.8856894969940186,end,1
241.0,126.0,0.8214803338050842,259.0,120.0,0.7791120409965515,225.0,117.0,0.7525057196617126,279.0,152.0,0.8604986071586609,201.0,146.0,0.8067891001701355,323.0,236.0,0.7054363489151001,149.0,228.0,0.9420902729034424,328.0,377.0,0.7805478572845459,126.0,372.0,0.9494214057922363,289.0,296.0,0.7377933263778687,182.0,301.0,0.8534424901008606,269.0,432.0,0.7172013521194458,187.0,429.0,0.7734004259109497,356.0,414.0,0.7758200168609619,108.0,421.0,0.8726203441619873,340.0,610.0,0.899911642074585,128.0,609.0,0.9434029459953308,end,1
240.0,96.0,0.7618640065193176,260.0,91.0,0.8548182249069214,226.0,92.0,0.8933148384094238,284.0,130.0,0.754999577999115,206.0,129.0,0.6881682872772217,331.0,214.0,0.9516569375991821,162.0,214.0,0.9369860887527466,382.0,338.0,0.9499838948249817,113.0,338.0,0.9579047560691833,415.0,235.0,0.8739912509918213,70.0,244.0,0.9095919132232666,297.0,437.0,0.8933444023132324,196.0,433.0,0.8778554201126099,400.0,470.0,0.9145590662956238,102.0,475.0,0.8101449608802795,396.0,700.0,0.6157853603363037,121.0,701.0,0.8502504825592041,end,1
249.0,89.0,0.5767606496810913,264.0,84.0,0.7161100506782532,236.0,85.0,0.7029261589050293,285.0,117.0,0.4968690574169159,220.0,117.0,0.7625438570976257,324.0,192.0,0.9003689885139465,183.0,190.0,0.8099595904350281,313.0,308.0,0.7862120270729065,178.0,310.0,0.9415257573127747,289.0,218.0,0.5703027844429016,200.0,209.0,0.8026123046875,283.0,356.0,0.7750812768936157,209.0,355.0,0.8123533129692078,348.0,384.0,0.7624236345291138,147.0,376.0,0.8788745403289795,344.0,550.0,0.8761937022209167,158.0,555.0,0.888852059841156,end,1
199.0,59.0,0.6023887991905212,213.0,55.0,0.7738677859306335,186.0,56.0,0.8227609395980835,231.0,84.0,0.7271507978439331,168.0,87.0,0.8025817275047302,273.0,160.0,0.8190959095954895,126.0,154.0,0.961008608341217,281.0,274.0,0.9241456389427185,107.0,272.0,0.893531322479248,243.0,207.0,0.8261438608169556,153.0,210.0,0.8812641501426697,231.0,316.0,0.7940744757652283,159.0,314.0,0.7905610799789429,288.0,329.0,0.9130709767341614,103.0,328.0,0.8809429407119751,283.0,487.0,0.5724070072174072,107.0,488.0,0.9266294240951538,end,1
296.0,101.0,0.8718553781509399,312.0,92.0,0.9115882515907288,281.0,91.0,0.9205467104911804,329.0,116.0,0.8665648698806763,259.0,114.0,0.7369425892829895,367.0,187.0,0.9191993474960327,216.0,189.0,0.7569748163223267,428.0,273.0,0.9576287269592285,152.0,269.0,0.8824934363365173,498.0,209.0,0.5911434888839722,77.0,212.0,0.842652440071106,333.0,373.0,0.8888327479362488,245.0,370.0,0.8480123281478882,429.0,373.0,0.8294646143913269,169.0,377.0,0.8956263661384583,415.0,560.0,0.7553403377532959,182.0,563.0,0.7247316837310791,end,1
285.0,108.0,0.8740374445915222,301.0,102.0,0.7336717844009399,270.0,100.0,0.9045030474662781,318.0,125.0,0.7347807884216309,251.0,124.0,0.8735848069190979,356.0,199.0,0.7448422908782959,205.0,197.0,0.8739490509033203,405.0,302.0,0.9536359906196594,151.0,291.0,0.9541417956352234,441.0,214.0,0.6208727359771729,115.0,216.0,0.653254508972168,317.0,380.0,0.8090161085128784,233.0,379.0,0.8143340349197388,408.0,375.0,0.8824242949485779,161.0,377.0,0.9127272963523865,403.0,585.0,0.8323140740394592,170.0,578.0,0.8496502637863159,end,1
215.0,199.0,0.4630133807659149,230.0,188.0,0.7984359860420227,200.0,189.0,0.8075087070465088,249.0,205.0,0.8287299871444702,184.0,206.0,0.7995582818984985,285.0,286.0,0.8839645385742188,139.0,276.0,0.9148858189582825,265.0,409.0,0.3356451094150543,139.0,403.0,0.5852751731872559,248.0,314.0,0.556241512298584,171.0,309.0,0.659444272518158,240.0,459.0,0.706125020980835,168.0,460.0,0.8533887267112732,330.0,419.0,0.8281939625740051,96.0,431.0,0.7329796552658081,305.0,602.0,0.9355432987213135,116.0,603.0,0.9149717092514038,end,1
220.0,94.0,0.7644777894020081,238.0,86.0,0.7772452235221863,206.0,87.0,0.8548858165740967,269.0,114.0,0.8683847188949585,194.0,110.0,0.5776444673538208,320.0,199.0,0.9011871218681335,146.0,193.0,0.9639647006988525,333.0,337.0,0.8405110836029053,119.0,333.0,0.9149587750434875,284.0,247.0,0.8777263760566711,180.0,249.0,0.8065385818481445,266.0,392.0,0.5659286975860596,189.0,392.0,0.8602929711341858,336.0,380.0,0.9277759194374084,110.0,375.0,0.9116820693016052,332.0,578.0,0.8086166381835938,117.0,575.0,0.8501960039138794,end,1
270.0,70.0,0.8190450668334961,287.0,65.0,0.4004375636577606,254.0,66.0,0.6456987857818604,310.0,102.0,0.74659264087677,232.0,102.0,0.8197345733642578,360.0,190.0,0.853205680847168,182.0,182.0,0.9010000824928284,372.0,336.0,0.8293530941009521,159.0,328.0,0.93111652135849,324.0,250.0,0.6919991970062256,214.0,250.0,0.8446612358093262,306.0,383.0,0.8127949237823486,218.0,380.0,0.8632236123085022,380.0,397.0,0.8702557682991028,153.0,403.0,0.9447689652442932,374.0,591.0,0.8805656433105469,159.0,595.0,0.9033455848693848,end,1
425.0,178.0,0.772576630115509,448.0,178.0,0.6836357712745667,396.0,175.0,0.8775782585144043,476.0,240.0,0.8752665519714355,356.0,242.0,0.8005574345588684,543.0,365.0,0.9200797080993652,266.0,343.0,0.7296253442764282,560.0,564.0,0.7482509613037109,236.0,544.0,0.9554240107536316,503.0,378.0,0.781667947769165,321.0,379.0,0.7259902954101562,475.0,677.0,0.825242280960083,317.0,673.0,0.8613264560699463,606.0,712.0,0.8727499842643738,216.0,737.0,0.7221041321754456,570.0,1046.0,0.7425459027290344,210.0,1051.0,0.9029238820075989,end,1
210.0,88.0,0.7773869633674622,227.0,85.0,0.7257722020149231,195.0,84.0,0.7496340274810791,250.0,120.0,0.7924168109893799,175.0,119.0,0.740166425704956,296.0,200.0,0.915291428565979,122.0,199.0,0.9391750693321228,312.0,341.0,0.6564043760299683,96.0,341.0,0.9251483082771301,260.0,254.0,0.8003565073013306,155.0,263.0,0.849061906337738,243.0,394.0,0.6812896728515625,164.0,391.0,0.7695424556732178,318.0,374.0,0.7508960962295532,95.0,375.0,0.9123461246490479,312.0,567.0,0.73403400182724,102.0,565.0,0.8290884494781494,end,1
241.0,126.0,0.8214803338050842,259.0,120.0,0.7791120409965515,225.0,117.0,0.7525057196617126,279.0,152.0,0.8604986071586609,201.0,146.0,0.8067891001701355,323.0,236.0,0.7054363489151001,149.0,228.0,0.9420902729034424,328.0,377.0,0.7805478572845459,126.0,372.0,0.9494214057922363,289.0,296.0,0.7377933263778687,182.0,301.0,0.8534424901008606,269.0,432.0,0.7172013521194458,187.0,429.0,0.7734004259109497,356.0,414.0,0.7758200168609619,108.0,421.0,0.8726203441619873,340.0,610.0,0.899911642074585,128.0,609.0,0.9434029459953308,end,1
182.0,60.0,0.8195196390151978,195.0,55.0,0.8273259401321411,168.0,55.0,0.906004786491394,212.0,81.0,0.6868820190429688,149.0,82.0,0.8446579575538635,251.0,151.0,0.8723005056381226,108.0,143.0,0.8089228868484497,262.0,261.0,0.819801926612854,82.0,259.0,0.940179705619812,223.0,200.0,0.8633880615234375,134.0,201.0,0.9118605852127075,206.0,304.0,0.61644446849823,141.0,304.0,0.8369460701942444,263.0,292.0,0.8816397190093994,85.0,286.0,0.9012320637702942,260.0,450.0,0.8177152872085571,88.0,447.0,0.792570173740387,end,1
